x,y,z,s1,cs1,cs2_bottom,s2,cs2
25.759296,25.74723,-133.33476,21.28487,15.815649,391.77048,1475.8029,1605.1104
-26.431557,19.421673,-65.82633,17.734484,19.262941,513.81024,1976.1152,1994.172
-64.35667,-0.48489422,-53.808434,8.371884,10.027127,482.20816,1614.7432,1877.2308
-52.488834,5.9786587,-138.88455,15.460577,11.910582,443.58548,1720.152,1873.9045
52.209763,-30.455284,-116.79322,19.674213,17.993374,446.37335,1552.7642,1778.2837
-48.262814,-16.466627,-106.69738,10.820266,10.191594,427.3436,1577.2915,1801.9136
27.742876,-19.491476,-69.36084,15.08519,16.151548,419.69153,1525.3857,1517.6503
26.105186,-35.81957,-108.32224,23.849972,21.745115,374.27933,1551.2064,1466.9889
27.143541,40.20981,-92.67041,14.103958,13.932979,498.63403,1577.6768,1873.0323
-25.59001,-29.432549,-28.48277,16.998251,20.03823,412.77643,1635.5173,1664.2969
58.15164,-5.223698,-22.917599,11.636814,14.496027,420.66043,1494.3528,1622.5465
-0.63053805,-43.908596,-72.345146,11.965973,12.943282,515.1865,1753.6741,1979.7771
-45.276268,31.232702,-38.353836,13.538447,16.667898,442.44037,1599.9552,1706.3759
-62.735016,10.110053,-39.071293,16.536776,20.639154,346.415,1254.3468,1432.7491
7.7182374,5.894776,-116.93591,11.314173,9.028027,449.2472,1542.8235,1669.0288
-1.7458757,41.307114,-73.08103,14.113791,15.186193,350.6601,1190.8158,1432.379
-3.6233056,-5.334756,-24.612997,20.128374,23.129076,321.61737,1422.8738,1317.875
-18.232843,-10.963085,-60.021942,13.961464,15.17642,472.5661,1836.4377,1617.6245
53.489067,-34.091816,-32.46797,8.745949,10.854031,525.2393,1841.4143,2137.048
1.1571776,16.526026,-104.1448,15.355228,13.534721,446.46518,1606.5159,1715.4274
15.149184,8.653763,-30.276043,17.89658,20.577194,345.3677,1643.7888,1529.1656
9.801436,23.39225,-57.0838,18.201735,20.061543,438.84595,1697.0948,1734.0381
55.850655,4.8655276,-29.084938,10.33415,12.614913,454.41925,1559.7611,1709.9966
11.415952,6.56879,-36.674503,10.857611,12.326468,412.18152,2017.8247,1772.8163
-36.386154,12.248379,-80.64117,12.711234,13.21257,424.4435,1848.1036,1770.3193
-23.59225,-24.995441,-95.913445,18.448786,17.547632,492.55966,1978.2184,2052.5627
62.762417,7.463037,-96.628876,18.461065,18.580276,469.71442,1568.7886,1904.4391
6.5472407,-44.513508,-131.05672,20.57031,16.093601,329.5852,1103.1158,1284.9568
40.729588,-31.634747,-22.31948,12.086299,14.780089,496.28207,1895.6342,1858.5952
16.000746,43.072838,-128.3997,21.363638,16.858604,459.9037,1316.0266,1689.5125
-5.614186,12.056435,-101.22097,24.454966,21.849453,457.8931,1692.136,1781.0823
10.370698,21.409924,-32.554844,14.417236,16.644821,316.94138,1362.5079,1355.686
-12.185627,-23.122765,-122.778984,12.335244,9.582155,472.08054,1651.7383,1813.8258
-44.72476,34.085823,-79.28698,9.945634,10.904595,434.49472,1483.0095,1601.4902
38.303074,0.18783255,-22.295519,14.476192,17.12346,513.2667,1977.6191,1893.0454
-20.881916,-16.230433,-66.78591,10.874513,11.655236,437.8299,1797.0835,1759.7809
10.73544,21.828382,-80.8922,16.923418,17.028858,471.59644,1790.7285,1869.2085
-1.2703668,47.71467,-16.317719,11.165325,13.688379,448.12805,1782.7294,1914.7516
-3.5684044,4.277294,-110.75049,22.61432,18.837353,456.60892,1838.8373,1877.6721
-6.0949903,6.6527553,-82.94467,24.91774,24.579918,429.04486,1737.3649,1703.2162
2.6439102,43.81815,-139.51602,22.193604,16.119461,414.36792,1441.1875,1641.9366
38.12505,18.802279,-84.36797,19.44018,19.905634,510.25534,1793.3779,2139.5295
-13.453354,26.549187,-105.21845,15.8692665,14.17577,514.70795,2061.771,2068.268
47.266064,23.261925,-105.93733,16.614101,15.608495,323.60944,1093.2961,1301.0483
2.1848953,-53.76754,-38.11995,13.100326,15.939164,457.76392,1697.6399,1878.2191
7.818582,-35.9751,-95.09568,16.62631,15.986702,435.85367,1516.261,1608.3945
6.951265,30.462477,-50.925102,8.4038315,9.45316,366.10648,1467.5103,1599.9089
44.79382,21.15431,-91.66722,16.078772,16.108788,505.96896,1661.1285,1956.734
-27.946407,43.021873,-105.7947,15.787752,15.129196,516.0423,1730.0548,2027.9645
-61.261932,-17.383823,-115.21075,21.269436,19.912815,393.7445,1329.2214,1603.213
-13.553848,-46.537228,-47.626244,11.786742,13.791815,438.29434,1628.7949,1715.5493
-43.16527,-15.154243,-90.969,26.920946,26.907743,386.46033,1456.5535,1567.9264
-23.126654,-2.9105947,-56.89224,18.987713,20.87111,508.0095,2349.431,2142.6545
4.5135937,4.592149,-114.53933,17.280497,14.067842,306.25842,1201.9233,1272.789
-35.73664,29.480625,-68.07685,7.6708717,8.513863,353.0419,1477.2018,1509.4141
32.53546,-48.923107,-121.702835,20.893696,18.68688,345.9152,1313.4503,1441.9847
-26.230412,6.0414605,-7.3504124,4.7123566,5.607707,440.44864,1845.7377,1747.1825
-7.911448,8.455348,-49.84659,22.494995,24.976227,367.91788,1660.4012,1542.2479
-6.060028,-46.5202,-78.14076,5.5793943,5.896858,475.42426,1994.5659,1762.9841
-42.586575,45.3958,-97.85441,17.281322,18.094887,461.34436,1420.2183,1673.9219
-13.333077,40.427433,-132.76007,21.521637,16.527676,430.0515,1293.6282,1536.8135
-38.352604,25.633673,-13.109512,20.164162,24.764761,400.777,1646.4227,1627.9497
12.423425,-46.92346,-66.37363,8.661332,9.635089,478.30966,1690.5935,1770.7129
14.606149,30.015574,-35.51661,9.709633,11.294171,313.60074,1352.2378,1385.3755
-25.76484,-30.792374,-122.246,24.33701,19.741907,565.6095,1750.6952,1987.545
42.638462,-36.003365,-92.04704,6.8249407,6.9119563,574.90967,2070.3333,2145.3198
34.84049,-15.37509,-43.60466,7.5629992,8.737327,465.49576,1945.8678,1920.935
51.202423,-24.8008,-46.706963,13.291655,16.088322,494.0761,1764.8329,1874.8529
-35.49634,-22.783997,-34.770462,22.603329,26.766205,442.69943,1433.2906,1594.9331
57.043114,1.6892649,-89.12814,17.623291,18.22024,375.38834,1482.88,1646.2926
-35.242355,35.147373,-140.06796,20.536777,15.634514,456.429,1463.3281,1744.5721
6.369349,-11.287772,-9.95733,11.231629,13.057383,446.39832,2210.7498,1915.8135
-5.582156,-12.977642,-116.60409,13.802621,11.081205,393.14862,1889.8207,1762.4792
12.82958,24.335518,-6.847132,12.847819,15.268527,448.45114,1867.0435,1837.5449
-50.224926,25.991016,-37.427265,16.210667,20.00042,559.4346,1794.012,1898.212
8.306537,-15.247863,-126.082504,30.875835,23.490503,462.825,1854.7388,1702.5698
-17.958458,-27.75916,-57.481174,15.970093,17.679499,388.38895,1451.1448,1460.3312
57.362045,-11.500406,-86.841446,12.69966,13.694586,377.78137,1336.9836,1466.991
-43.698486,12.3617325,-19.748745,11.342314,13.805747,406.7345,1803.6868,1679.8378
-38.48046,-1.0084634,-29.213999,7.773875,9.165452,560.6972,2208.8276,2190.6357
26.813334,-23.089537,-24.502836,14.287236,16.896152,472.0266,2016.4569,1868.1943
-43.50114,-7.9619517,-56.093647,15.720119,17.947367,442.42532,1712.3578,1756.594
-47.90084,-31.002386,-58.331337,14.442039,16.883286,377.49725,1335.3704,1591.6058
-14.334398,21.069452,-66.88737,14.375986,15.4016075,378.8386,1242.9304,1375.6417
-47.367195,-25.124495,-75.774216,10.855207,11.861047,349.42444,1317.3564,1514.3369
-21.095758,7.748577,-139.27261,22.480135,15.679721,504.88593,1601.8179,1905.4932
-6.312466,-49.67579,-63.613213,12.496746,14.078345,440.79642,1872.9869,1718.3125
-11.492695,12.15602,-118.15544,19.549957,15.803954,436.78818,2040.1342,1683.6324
-31.147327,-36.892204,-39.111794,13.353501,15.822511,321.538,1193.193,1280.9792
13.068228,26.98515,-118.68889,27.885859,22.709509,359.69864,1369.6343,1558.9768
-1.6708257,28.008093,-73.6751,19.135765,20.026312,532.0109,2342.143,2090.6814
-8.502993,10.87748,-113.96187,11.4528475,9.386868,394.12305,1627.3391,1600.4518
0.12067537,29.83968,-124.40378,26.856369,20.970072,517.3573,2109.2668,2108.785
-30.113916,-18.21687,-61.56128,13.616339,14.991523,483.1388,2176.1816,1867.6611
-10.400247,-53.162113,-114.15384,14.830429,13.323484,330.83142,1306.1897,1319.4287
42.027126,-2.8348415,-60.084446,6.7275043,7.5288672,437.61218,1718.5292,1649.6519
43.01003,-23.428913,-103.33561,12.714712,12.03684,484.02884,1972.4281,2165.3403
3.157037,-56.95426,-29.981203,13.835059,17.173326,415.61026,1558.1985,1732.5854
-13.737257,61.830666,-108.4943,16.80224,16.288393,505.20718,1583.0753,1978.2389
-36.36449,42.710716,-86.70726,10.814051,11.498118,384.4269,1562.2035,1736.5679
45.60407,42.22494,-104.78727,10.38798,10.131873,414.64395,1282.2797,1593.3099
-17.185097,37.24123,-141.34735,22.843746,16.384161,498.51862,1609.2726,1881.4504
-4.489771,13.800755,-83.07515,14.586521,14.381056,406.01627,1608.9547,1621.5027
11.197825,-5.2747273,-133.46323,12.656364,9.192945,342.73404,1415.3065,1375.8783
56.15541,-11.320931,-129.70908,21.479399,18.022297,431.15155,1401.3429,1545.0942
-6.203022,58.263485,-82.39104,19.203709,20.716974,366.974,1387.4042,1659.6554
-15.392854,20.834831,-15.224489,9.883953,11.715001,449.7569,1728.069,1768.7908
-9.4615965,54.03406,-92.81128,9.201394,9.356962,387.8766,1378.3508,1527.3806
-15.516329,-23.61506,-96.049995,19.188223,17.949604,414.37308,1567.5574,1628.7253
37.378967,-44.558712,-75.67978,9.970247,10.956017,464.03168,1900.0804,1973.7672
-15.259403,-18.946558,-69.42152,14.01483,14.807585,443.25415,1790.6682,1803.3641
-30.70642,-34.258465,-101.67281,24.458109,22.878601,535.6217,1731.2129,2061.2205
35.474525,4.787096,-93.144325,7.8906803,7.6482043,541.2101,1772.1425,1961.4296
40.883755,29.882113,-28.225191,17.632755,21.422869,474.74356,1639.8942,1971.054
-29.11913,12.259686,-75.64232,13.975583,14.646232,431.20233,1602.6896,1649.788
26.579172,-43.6358,-34.243763,14.198755,17.262175,500.58377,1982.0553,1914.5829
-26.522303,27.182999,-89.39605,22.29475,22.16975,427.35812,1495.6797,1619.5077
13.520426,-0.011570303,-97.3059,17.500452,15.995301,512.0598,2065.8315,1994.9294
-2.4053724,-51.207253,-63.345573,11.014137,12.556712,474.9454,1823.4637,1959.552
19.728813,-2.9075375,-140.31198,13.319172,9.39416,449.2232,2134.6565,1855.8011
53.955177,14.708663,-50.524086,7.232152,8.533747,513.14594,1687.9872,1916.6376
-5.395055,49.146736,-65.8291,16.44825,18.425022,503.87997,1754.9767,1956.3386
30.373102,-30.949385,-42.051285,11.490485,13.482761,447.27414,1756.7875,1636.833
41.74744,-40.20327,-67.26766,14.165928,16.052792,476.37277,1757.8514,1828.2264
-43.190018,7.094177,-121.93571,19.963287,16.764263,550.25073,2018.6459,2076.0193
27.687801,6.8128695,-50.044903,16.129335,18.146816,474.5376,1567.029,1765.6226
5.706332,-2.0055006,-59.49895,9.6671915,10.429126,530.5136,2017.2198,1968.2267
4.359593,-53.903587,-16.885057,10.83773,13.491293,463.53326,1845.1235,1991.0594
-2.3094637,-3.2629519,-18.571005,15.461107,17.862661,386.08786,1774.351,1602.1781
41.53098,35.21707,-125.87872,17.134455,14.363164,457.38428,1510.8032,1701.0144
60.419445,12.680777,-133.58911,15.363424,12.9236355,490.3409,1700.0668,2165.8235
31.046114,-20.97229,-119.10455,20.804739,17.428936,575.93335,1854.8018,2001.0731
45.794533,-27.569271,-61.053883,22.870327,26.395308,461.32898,1710.0164,1802.6888
-41.03736,-41.79871,-89.85235,21.270578,21.967402,316.89014,1268.0524,1483.7507
30.89136,17.815453,-134.0091,15.455469,11.540514,412.21606,1421.8257,1661.1621
-44.28188,-6.4686685,-108.82977,18.34974,16.779917,362.41672,1365.3613,1474.212
39.3097,50.189533,-35.950905,6.76728,8.36577,477.6558,1557.2963,1870.5642
-26.615095,-5.7420397,-131.9575,23.451166,17.18866,460.31393,1601.3022,1982.9935
-0.20674774,50.398724,-15.556319,10.460238,13.009105,438.6872,1582.5345,1789.6604
-56.39442,8.706486,-50.53313,17.96212,21.389069,380.37933,1480.1869,1513.4454
10.53924,-46.78114,-95.84804,20.773417,20.33931,509.57352,1939.0571,2083.4023
54.74563,-15.565971,-71.23477,13.774629,15.660129,374.64993,1528.6046,1621.9026
-59.869156,-16.545816,-109.06218,17.510086,16.890102,442.95462,1404.5823,1659.0504
5.6643915,-56.797348,-87.367134,16.600256,17.358257,458.95245,1717.7382,1957.6803
-27.009201,27.16463,-51.89967,17.542946,20.108881,358.59946,1358.3982,1419.583
-25.591871,-1.3990184,-25.806194,11.907827,13.895018,427.51657,1639.1475,1675.9551
15.898535,32.373795,-91.44684,14.0237875,13.689139,489.4583,1947.167,2165.879
-47.59053,33.173172,-121.27306,16.35557,14.829254,391.6084,1346.291,1559.787
-20.482212,-51.781334,-69.58622,10.211032,11.342334,387.43594,1440.9293,1630.2838
-38.888275,-41.484142,-58.356247,11.274056,12.979456,511.4382,1653.5016,1908.6346
-41.380814,-42.760563,-26.114601,17.904823,22.364746,431.23203,1441.5604,1592.2635
-32.28719,-17.65633,-97.03206,15.98027,15.189862,480.2507,1855.2944,1990.4701
-42.681202,-42.151867,-118.87978,12.585217,11.226254,466.26065,1551.6233,1863.7451
29.841717,46.693504,-123.25284,18.608486,15.758265,456.49677,1377.934,1679.3037
-36.655643,-30.16492,-64.7136,5.2945185,5.891123,516.94354,2284.3347,2184.2468
12.005434,-14.732985,-70.50881,16.499779,17.229809,330.147,1315.2993,1336.1256
29.368034,-20.624107,-10.609852,14.504567,17.341288,497.5152,1985.8223,1922.256
-60.05315,-17.50535,-25.474363,10.209717,12.887019,460.76913,1455.2168,1712.1263
-48.2718,32.351135,-55.27224,8.979464,10.760223,506.93127,1783.4424,2003.6075
-29.457485,49.97367,-103.23288,20.123283,19.958261,479.34332,1475.3887,1742.4874
4.549394,23.691362,-138.07732,25.993267,18.314371,508.4741,1955.6738,2094.889
-5.135533,41.54392,-11.136689,15.594436,19.007593,328.07407,1222.8004,1337.2734
16.351479,24.940798,-80.82403,10.962875,11.11024,405.7633,1455.5989,1514.216
-60.78622,3.4369276,-107.20782,18.843962,18.429188,425.02454,1393.1995,1636.5951
26.995611,20.070784,-126.42871,13.776082,10.765008,549.6575,1924.0973,2040.2686
17.988323,18.998499,-18.48528,12.685514,14.855379,357.8992,1426.1038,1344.5876
-2.0552804,-51.304077,-15.215782,9.185663,11.414594,438.98788,1732.8987,1830.0283
17.560652,45.885017,-23.279467,21.868866,26.63118,410.33514,1673.2892,1847.7601
-5.4633865,14.226944,-139.73647,15.901728,11.034949,403.74945,1457.0026,1582.2162
-48.80166,14.909907,-48.862167,6.2405357,7.4294724,470.25577,1933.3016,1890.9604
51.73733,4.0398374,-29.314304,10.174244,12.313671,462.43033,1704.7295,1763.5792
-5.3231764,25.971525,-111.83939,12.38462,10.499947,459.32736,1926.9241,1843.6713
39.89055,38.157757,-93.61953,10.048637,10.119713,356.3943,1381.6769,1587.6453
17.905098,38.98081,-9.264577,10.899796,13.205084,362.61795,1384.9012,1484.3188
-16.73109,-38.13694,-36.34706,16.47981,19.342066,347.94385,1370.8241,1370.0746
2.2646604,60.019566,-111.98263,13.935414,13.147351,367.8921,1226.9619,1595.8033
-34.758644,13.425025,-67.04181,11.800666,12.895643,496.68924,2019.0857,1998.2673
-28.490986,55.13773,-131.30835,23.591286,20.159666,421.2253,1501.821,1833.1073
-27.312307,7.184932,-40.306545,9.663928,11.123557,469.75476,1787.7314,1760.9495
17.84118,33.061584,-67.26199,8.12149,8.807455,434.1379,1638.0197,1826.2422
43.783844,3.5496752,-54.420254,8.243319,9.435922,359.74417,1423.1577,1416.8975
39.53888,-25.011198,-139.5534,15.716322,11.882864,508.87595,1833.5063,2115.1375
52.00523,-7.949823,-109.47089,14.930027,13.982985,427.89172,1675.3505,1725.7588
-57.001587,-9.7102,-18.672861,21.760725,27.05284,377.67905,1445.3588,1572.3225
41.38834,37.82035,-32.777325,7.7182527,9.429354,496.93332,1910.8965,2038.6661
-7.743013,-27.443842,-13.033237,12.184452,14.320416,445.2424,1911.3915,1806.4895
46.71059,-43.47094,-35.878204,14.190641,17.460737,396.9801,1463.6936,1644.7902
-38.805096,-12.1037655,-105.986336,24.42421,22.224804,379.80292,1376.4087,1510.0555
-36.001266,-4.375304,-51.879417,14.981435,16.9798,382.3919,1464.3778,1531.599
-57.042286,26.836014,-36.812946,8.036875,10.180525,542.10724,1832.5225,2034.4487
-22.962599,16.878498,-15.012135,10.768764,12.796532,440.2633,1758.9907,1735.1478
-46.866535,1.0249249,-48.6,13.02103,15.183904,343.4182,1419.9001,1450.9364
-12.026232,-9.888004,-87.778145,19.70541,19.131325,360.2879,1781.6771,1610.9543
21.551239,41.14228,-65.51226,16.670315,18.464613,422.5442,1555.0686,1831.1006
17.530127,35.58725,-42.89328,6.4128685,7.4363546,313.0422,1239.0792,1371.4702
-15.774858,61.234028,-119.220924,16.888592,15.354191,347.7823,1199.4147,1510.8693
57.277428,11.609283,-51.172558,17.8198,21.080938,464.24457,1683.3577,1963.3555
10.055843,9.8947525,-76.01249,11.659876,11.897203,456.73633,2050.7715,1894.8889
35.65679,7.777886,-101.23157,9.7185955,9.039599,515.8243,1814.0358,1969.4355
-39.960705,-11.622778,-82.35283,15.138329,15.632298,373.48196,1403.7283,1492.501
4.8034444,-49.61921,-92.90672,17.230827,17.232004,384.5218,1481.8333,1650.7234
-17.10653,40.884636,-50.41379,11.570005,13.512772,494.45883,1601.9827,1762.3456
33.676754,-16.46179,-114.42431,20.77784,17.789604,496.25958,1951.4718,2059.057
12.732697,16.289171,-135.52008,24.344788,17.362507,451.64563,1950.7122,2011.1791
-31.432266,4.009357,-9.379868,16.788439,19.958761,429.07788,1723.2158,1645.6458
-28.754633,-6.0958657,-66.59374,25.458107,27.353165,489.41406,1839.697,2085.9927
58.01741,7.4218655,-107.32324,15.969484,15.097099,369.19144,1419.1814,1656.5876
-40.858456,31.873507,-117.21017,19.66641,17.747648,358.80176,1432.401,1558.5608
15.371411,29.677942,-112.5472,6.8888364,5.873771,459.9743,1713.039,1888.4384
31.347717,22.480474,-125.68243,18.316807,14.45522,452.94928,1664.556,1762.5914
-9.752683,33.660385,-69.39925,15.864828,17.119751,301.81342,1137.1179,1274.048
-12.8756695,-7.205687,-101.38925,12.508483,11.110518,445.84442,1968.7983,1810.457
41.4861,31.45065,-111.12903,18.492666,16.953283,441.80826,1411.9711,1729.1674
40.068523,24.263767,-41.867752,13.404564,15.763512,456.70154,1572.2567,1819.8372
34.84881,-16.946499,-55.03018,13.677084,15.409407,441.65894,1801.6003,1816.139
-43.865067,-27.914682,-56.77985,7.7136087,8.947932,490.61252,1693.9257,1884.7885
31.991966,15.580965,-131.38875,14.792387,11.235054,338.5393,1370.2059,1574.7169
59.125507,-6.699314,-99.0983,16.732811,16.76818,391.83673,1351.6011,1534.5991
36.728172,-0.13588226,-102.428276,25.13737,23.139975,491.27402,1827.6971,1909.9315
-21.365364,-52.888832,-90.93539,13.989135,14.273029,425.771,1365.3499,1580.6589
24.26495,-6.1392617,-90.83245,13.644664,13.073541,362.622,1448.1575,1548.3071
8.028925,-40.560127,-71.130684,11.724132,12.681595,446.2191,1668.6005,1743.185
43.59573,-40.773403,-109.93421,18.531158,17.45822,343.4247,1255.4893,1383.5928
-1.3532183,45.085876,-89.61523,24.762094,25.013474,441.5002,1427.1572,1705.5929
-50.04094,-24.606363,-19.825695,6.4921613,8.092748,359.4,1413.4292,1560.8462
39.381824,45.96693,-126.257866,20.790888,17.87909,512.166,1785.0089,2195.4585
20.747868,-42.068584,-56.188347,9.893274,11.346427,481.97293,1976.5353,1922.4064
21.974026,-28.226988,-74.54565,15.412294,16.28145,433.07816,1812.2228,1683.7765
-38.66241,-25.73643,-34.88886,11.698069,13.954489,432.2592,1489.7213,1738.46
5.6984143,-35.362343,-127.09521,8.607476,6.738154,486.1454,1832.4866,2039.1389
-48.13926,5.6503916,-71.022415,8.752172,9.627094,494.12457,1897.3922,1916.3173
6.3361588,-47.029675,-58.17676,12.130447,13.745699,383.97488,1465.8235,1538.6736
56.721123,18.283945,-50.837757,12.423433,14.886871,366.5176,1229.4854,1438.3285
8.311131,13.811726,-81.89957,15.680458,15.638708,388.01077,1613.453,1672.8651
23.393894,-22.049734,-90.891174,27.22995,26.431822,404.83536,1778.164,1773.4347
-16.227009,5.164857,-138.27483,17.634706,12.271962,525.60645,2043.9176,1891.2253
-14.984132,54.270466,-75.98144,14.061955,15.391756,434.13928,1414.8179,1599.3765
17.271736,6.6109347,-128.10454,19.579027,14.82873,341.3158,1474.0663,1416.0293
-28.4261,-33.442287,-45.17093,8.913082,10.39025,358.65417,1371.1927,1602.9271
23.555355,45.614376,-26.220306,19.518219,23.799328,416.62448,1731.8806,1915.3324
-40.61811,-26.89616,-29.669287,17.247225,20.836828,403.27304,1309.6208,1496.4119
35.566433,53.66296,-110.88218,12.03508,11.302679,484.0658,1547.967,2044.7524
-3.6265864,9.413204,-18.632092,12.072256,14.001909,440.251,1858.5544,1800.1876
-57.342762,10.456148,-50.881905,15.252874,18.32064,372.14166,1599.5718,1682.9996
-32.611237,-8.108163,-14.157787,15.55494,18.468493,372.48782,1441.9105,1495.1741
37.667095,-13.126821,-136.74892,23.310057,17.399271,357.64685,1445.0709,1553.1278
6.393326,13.180403,-49.161934,16.958185,18.893913,442.65253,1972.362,1911.6888
-34.27724,-21.463184,-23.98518,12.94137,15.45224,348.62903,1369.6385,1429.5817
13.818708,4.5904083,-10.367662,14.088531,16.443544,416.99326,1976.1022,1689.6093
18.992802,-8.854967,-32.45528,7.7242627,8.8810835,373.2602,1677.5703,1753.4846
15.266521,-38.521538,-111.42076,6.6386757,5.866348,320.30832,1340.4366,1364.6852
-61.251842,14.451612,-31.477274,16.173468,20.519693,364.92487,1260.4556,1429.3206
5.2835608,14.68818,-57.21779,16.950819,18.458742,413.91675,1628.5751,1604.4429
-28.40571,-57.99645,-98.63626,15.609905,15.553542,392.47928,1247.8448,1653.0126
-27.569277,-24.850101,-14.787832,10.354505,12.329875,407.07648,1640.9941,1532.5408
47.54537,29.684464,-108.80351,20.205193,18.790207,486.13913,1365.0671,1773.2152
18.03997,19.936869,-125.8775,20.017511,15.286818,395.37317,1327.8546,1410.7876
15.7295065,39.17911,-107.81154,18.901934,17.105139,515.38745,1672.9838,1930.8909
-31.667698,-27.857252,-97.917656,17.344572,16.546804,479.64847,1744.1979,1882.7285
49.77611,11.110939,-104.68129,11.407322,10.764974,537.86896,1791.9722,2080.2026
-35.168205,50.771465,-112.307304,9.792004,9.470423,476.00452,1467.317,1810.0807
-4.817288,-63.989376,-27.371452,5.624736,7.2069798,343.36752,1200.8331,1455.6019
4.71931,-10.720304,-60.93812,14.546823,15.640515,390.8824,1796.1063,1638.2832
-8.757142,15.808209,-107.62362,11.354257,9.833871,372.53427,1654.2948,1508.1716
28.072983,41.777836,-128.01152,23.700039,19.308455,409.25992,1246.9895,1527.9541
28.634037,-33.540173,-47.373795,16.256334,18.97612,469.20108,2019.7776,1869.6672
54.463867,-29.098995,-61.2819,7.273004,8.685165,343.3451,1341.3971,1486.4332
41.351265,27.88258,-74.26208,8.882377,9.621324,499.222,1458.1086,1874.0547
38.63445,-38.884098,-61.037277,10.563498,12.087137,393.98688,1658.2045,1668.6604
-18.933767,-25.052252,-115.80617,13.301506,10.988525,509.98993,1854.7175,1964.6489
-40.281757,21.215101,-33.109425,17.83019,21.546211,349.3935,1435.4429,1376.1294
-33.20771,8.09492,-124.8106,16.36322,13.033218,465.86945,1765.6533,1776.3716
46.020298,-34.980164,-62.071175,11.738425,13.491716,397.94995,1400.4613,1481.1079
-38.561802,14.799887,-101.12809,19.719929,18.658224,325.13968,1371.0269,1389.4181
44.087555,41.53672,-51.33186,16.167263,19.460506,445.62854,1396.5033,1624.9132
33.26167,38.753223,-48.55113,17.248974,20.250711,402.17508,1399.4216,1551.6151
28.043423,22.135294,-87.782936,11.016794,10.959807,405.26028,1480.3651,1515.1792
11.907854,-6.163933,-65.62775,8.819587,9.34908,445.64667,2140.924,1928.8982
62.720783,11.3718195,-112.456276,11.164013,10.413505,479.83386,1431.652,1816.296
9.417052,60.307144,-96.3906,17.020424,17.62262,499.28625,1662.741,2147.292
39.104725,42.201458,-114.04826,14.742201,13.474034,313.27197,1099.349,1314.6122
-11.262476,38.571682,-27.844963,8.718341,10.453928,511.04282,1916.6628,2083.9807
35.171967,-11.815228,-78.42028,8.47632,8.865777,402.79056,1550.5015,1565.1855
-13.904407,58.686623,-99.18051,12.918969,13.050202,564.37555,1800.4077,2157.0576
18.972788,51.630024,-23.57289,13.547747,16.724602,416.05017,1377.8992,1588.5436
19.943819,43.0292,-97.6621,15.538497,15.015939,608.1926,1773.9442,2198.0637
46.877426,1.0435523,-140.81432,17.039726,12.401891,444.04974,1635.5052,1786.1272
-8.215515,51.245895,-100.978714,18.491596,17.906845,434.918,1564.5223,1820.8739
-44.054523,-39.237072,-111.33618,31.102152,28.92132,337.02487,1236.3109,1415.1195
18.31803,33.74884,-112.77265,16.97019,14.640408,566.27875,1804.806,2085.2043
-17.002886,-56.129345,-45.065765,13.103597,15.758178,381.71408,1420.1552,1520.5607
41.61979,-47.240112,-104.58693,17.041687,16.55997,412.86176,1372.4341,1549.5682
44.41732,16.522675,-127.73511,8.956747,7.2080493,508.76602,1678.9148,1972.2646
53.290573,-8.447467,-133.99533,19.253273,15.39315,529.3895,1898.2192,2001.574
16.413212,-17.819134,-34.431072,10.515274,12.093079,336.17456,1328.0786,1412.581
15.30278,-56.65337,-54.833824,9.457229,11.294818,416.38007,1292.4166,1603.8271
18.633242,30.242636,-131.1531,27.388367,20.654413,394.62,1349.2738,1529.344
4.2278786,13.604196,-81.035164,19.338253,19.276598,435.1055,1815.3534,1759.7009
-34.91662,4.5967603,-85.38432,10.038874,10.1290245,416.1591,1619.2961,1665.4242
-33.46307,10.976963,-90.891716,17.345314,17.211586,293.74536,1279.9259,1289.1685
-37.585297,0.057801455,-19.007257,13.186966,15.673169,438.7534,1806.1036,1765.6136
50.907177,-9.252517,-96.16347,18.549809,18.529877,390.20325,1698.2949,1706.8647
43.752197,31.211351,-48.29719,16.052174,19.008736,385.0976,1215.7562,1443.1884
45.53867,27.344685,-98.23099,13.829406,13.606251,402.70135,1446.7747,1817.3226
31.295164,-20.168766,-72.573906,26.158585,27.99314,397.2922,1542.965,1538.3207
51.552616,-9.194837,-116.20941,19.834482,17.965063,404.84637,1590.3225,1630.9769
25.01007,-47.032913,-125.165855,17.260231,14.763146,492.33148,1615.2295,1766.8539
35.91517,28.968035,-23.135962,14.803557,17.7599,440.92377,1771.7711,1783.7078
35.048958,17.40176,-41.987633,14.635997,16.894663,344.8338,1229.096,1400.2214
25.895496,49.916515,-27.235506,8.980166,11.028709,493.28134,1879.2332,2090.5437
-44.927044,22.090483,-92.78017,11.116656,11.346571,395.6014,1434.8683,1495.2806
10.218819,-30.984154,-89.29062,16.939924,16.680765,403.63153,1558.9802,1629.4434
4.639486,0.69327474,-133.0215,13.356344,9.530101,505.57443,2038.4147,2095.9314
1.5250951,8.384872,-63.33916,15.766701,16.822968,493.73203,1908.1178,1927.2274
26.042295,-54.866703,-85.03231,20.654665,22.265457,437.26416,1666.6385,1854.1597
-13.936159,2.7692668,-97.6021,6.373464,5.8107176,518.8873,2196.6965,1981.8741
-16.136122,-53.87827,-80.48146,8.605441,9.172684,405.09784,1434.435,1574.8046
